layer,condition,token_set,smoothing,token_in_prompt_ix,mean,ci_lo,ci_hi,n,input_set
8,sys_t25,all,ewma,241,0.47608042,0.2093387,0.7428222,2,neutral
8,sys_t25,all,ewma,242,0.48874572,0.18955825,0.7879332,2,neutral
8,sys_t25,all,ewma,243,0.44649053,0.16799739,0.7249837,2,neutral
8,sys_t25,all,ewma,244,0.38422897,0.196555,0.57190293,2,neutral
8,sys_t25,all,ewma,245,0.42505223,0.2300163,0.62008816,2,neutral
8,sys_t25,all,ewma,246,0.2977012,0.2977012,0.2977012,1,neutral
8,sys_t25,all,ewma,247,0.28328985,0.28328985,0.28328985,1,neutral
8,sys_t25,all,ewma,248,0.30705956,0.30705956,0.30705956,1,neutral
8,sys_t25,all,ewma,249,0.25203484,0.25203484,0.25203484,1,neutral
8,sys_t25,content,ewma,0,,,,0,neutral
8,sys_t25,content,ewma,1,0.68290925,0.23018332,0.9345639,3,neutral
8,sys_t25,content,ewma,2,0.6771784,0.17691927,0.96432024,3,neutral
8,sys_t25,content,ewma,3,0.5919304,0.16682692,0.9378021,3,neutral
8,sys_t25,content,ewma,4,0.56042755,0.20217194,0.8982665,3,neutral
8,sys_t25,content,ewma,5,0.5397618,0.20830524,0.9134527,3,neutral
8,sys_t25,content,ewma,6,0.552955,0.27027565,0.906131,3,neutral
8,sys_t25,content,ewma,7,0.5504974,0.28874028,0.910217,3,neutral
8,sys_t25,content,ewma,8,0.5576479,0.2492788,0.88424355,3,neutral
8,sys_t25,content,ewma,9,0.52566355,0.29313695,0.8635556,3,neutral
8,sys_t25,content,ewma,10,0.49377814,0.27626154,0.88140035,3,neutral
8,sys_t25,content,ewma,11,0.48367357,0.2808165,0.8675664,3,neutral
8,sys_t25,content,ewma,12,0.5141829,0.2986021,0.8926956,3,neutral
8,sys_t25,content,ewma,13,0.50460494,0.27559027,0.90672153,3,neutral
8,sys_t25,content,ewma,14,0.4794464,0.21247524,0.9223115,3,neutral
8,sys_t25,content,ewma,15,0.5101482,0.21108139,0.9346666,3,neutral
8,sys_t25,content,ewma,16,0.4972013,0.19160527,0.93533087,3,neutral
8,sys_t25,content,ewma,17,0.56547755,0.3634247,0.9450528,3,neutral
8,sys_t25,content,ewma,18,0.61301684,0.3563243,0.94460315,3,neutral
8,sys_t25,content,ewma,19,0.6944398,0.5075465,0.9403475,3,neutral
8,sys_t25,content,ewma,20,0.74443716,0.6260215,0.8880145,3,neutral
8,sys_t25,content,ewma,21,0.7768953,0.7091219,0.90483946,3,neutral
8,sys_t25,content,ewma,22,0.8142918,0.7536673,0.92140037,3,neutral
8,sys_t25,content,ewma,23,0.84659344,0.79278845,0.9358489,3,neutral
8,sys_t25,content,ewma,24,0.87467605,0.83782965,0.941964,3,neutral
8,sys_t25,content,ewma,25,0.87467605,0.83782965,0.941964,3,neutral
8,sys_t25,content,ewma,26,0.87467605,0.83782965,0.941964,3,neutral
8,sys_t25,content,ewma,27,0.87467605,0.83782965,0.941964,3,neutral
8,sys_t25,content,ewma,28,0.8420219,0.77824026,0.91252613,3,neutral
8,sys_t25,content,ewma,29,0.82111454,0.7922713,0.8619941,3,neutral
8,sys_t25,content,ewma,30,0.72511506,0.6435873,0.81711584,3,neutral
8,sys_t25,content,ewma,31,0.7108405,0.5679839,0.81624395,3,neutral
8,sys_t25,content,ewma,32,0.61767954,0.44686043,0.76674414,3,neutral
8,sys_t25,content,ewma,33,0.66555583,0.46337903,0.8173652,3,neutral
8,sys_t25,content,ewma,34,0.62506896,0.40331125,0.7694374,3,neutral
8,sys_t25,content,ewma,35,0.6313444,0.40768513,0.7897766,3,neutral
8,sys_t25,content,ewma,36,0.6043435,0.3307454,0.78224355,3,neutral
8,sys_t25,content,ewma,37,0.54155964,0.2770647,0.6910341,3,neutral
8,sys_t25,content,ewma,38,0.5535531,0.26071724,0.71519786,3,neutral
8,sys_t25,content,ewma,39,0.5995489,0.41368756,0.73833305,3,neutral
8,sys_t25,content,ewma,40,0.614046,0.39775923,0.76730174,3,neutral
8,sys_t25,content,ewma,41,0.53887886,0.37287894,0.7191868,3,neutral
8,sys_t25,content,ewma,42,0.6030798,0.44357955,0.7677644,3,neutral
8,sys_t25,content,ewma,43,0.4933226,0.34718332,0.63403356,3,neutral
8,sys_t25,content,ewma,44,0.468647,0.31189084,0.6087185,3,neutral
8,sys_t25,content,ewma,45,0.45995915,0.33850875,0.6176892,3,neutral
8,sys_t25,content,ewma,46,0.4546379,0.35613832,0.59721524,3,neutral
8,sys_t25,content,ewma,47,0.34870014,0.27639002,0.45678484,3,neutral
8,sys_t25,content,ewma,48,0.38365448,0.319892,0.49505782,3,neutral
8,sys_t25,content,ewma,49,0.33678424,0.27791575,0.4435178,3,neutral
8,sys_t25,content,ewma,50,0.2687127,0.2203538,0.36365643,3,neutral
8,sys_t25,content,ewma,51,0.2780966,0.22117347,0.3870146,3,neutral
8,sys_t25,content,ewma,52,0.2500204,0.19896048,0.34373227,3,neutral
8,sys_t25,content,ewma,53,0.22218293,0.17717141,0.30198494,3,neutral
8,sys_t25,content,ewma,54,0.23405434,0.17668156,0.3227189,3,neutral
8,sys_t25,content,ewma,55,0.26824394,0.18796194,0.32120135,3,neutral
8,sys_t25,content,ewma,56,0.20786713,0.14483409,0.24833365,3,neutral
8,sys_t25,content,ewma,57,0.18098868,0.11987578,0.22024716,3,neutral
8,sys_t25,content,ewma,58,0.18824019,0.13432442,0.23795871,3,neutral
8,sys_t25,content,ewma,59,0.22040701,0.1286949,0.31483892,3,neutral
8,sys_t25,content,ewma,60,0.23402621,0.14382713,0.32664523,3,neutral
8,sys_t25,content,ewma,61,0.17653592,0.10827721,0.24615341,3,neutral
8,sys_t25,content,ewma,62,0.183864,0.101849705,0.26498663,3,neutral
8,sys_t25,content,ewma,63,0.1761417,0.09579936,0.2555339,3,neutral
8,sys_t25,content,ewma,64,0.14155641,0.07490573,0.19845784,3,neutral
8,sys_t25,content,ewma,65,0.14665668,0.08342307,0.20270818,3,neutral
8,sys_t25,content,ewma,66,0.14086218,0.073701955,0.18107508,3,neutral
8,sys_t25,content,ewma,67,0.13264233,0.06306349,0.17730457,3,neutral
8,sys_t25,content,ewma,68,0.27235654,0.18227379,0.32906434,3,neutral
8,sys_t25,content,ewma,69,0.28033486,0.21267414,0.31878302,3,neutral
8,sys_t25,content,ewma,70,0.3920008,0.30568555,0.45326665,3,neutral
8,sys_t25,content,ewma,71,0.338416,0.27498704,0.3730196,3,neutral
8,sys_t25,content,ewma,72,0.38556919,0.33558798,0.4288094,3,neutral
8,sys_t25,content,ewma,73,0.3361924,0.2913157,0.38019076,3,neutral
8,sys_t25,content,ewma,74,0.3423178,0.29290786,0.4212614,3,neutral
8,sys_t25,content,ewma,75,0.3734523,0.33492517,0.41231036,3,neutral
8,sys_t25,content,ewma,76,0.44559935,0.41002914,0.47372136,3,neutral
8,sys_t25,content,ewma,77,0.5150197,0.4822797,0.5505919,3,neutral
8,sys_t25,content,ewma,78,0.62698406,0.6013023,0.6543107,3,neutral
8,sys_t25,content,ewma,79,0.5355206,0.47782746,0.6081356,3,neutral
8,sys_t25,content,ewma,80,0.60465336,0.5546169,0.6782711,3,neutral
8,sys_t25,content,ewma,81,0.68787235,0.6396928,0.7483101,3,neutral
8,sys_t25,content,ewma,82,0.66883516,0.5749301,0.7486861,3,neutral
8,sys_t25,content,ewma,83,0.52247006,0.43854856,0.58998847,3,neutral
8,sys_t25,content,ewma,84,0.47489396,0.43378606,0.5208681,3,neutral
8,sys_t25,content,ewma,85,0.47489396,0.43378606,0.5208681,3,neutral
8,sys_t25,content,ewma,86,0.4816064,0.42734525,0.51708925,3,neutral
8,sys_t25,content,ewma,87,0.4616629,0.42738593,0.48630473,3,neutral
8,sys_t25,content,ewma,88,0.4211414,0.36004367,0.45791388,3,neutral
8,sys_t25,content,ewma,89,0.38646188,0.3290526,0.43028703,3,neutral
8,sys_t25,content,ewma,90,0.37785506,0.28867027,0.45576754,3,neutral
8,sys_t25,content,ewma,91,0.3680556,0.33563045,0.39032963,3,neutral
8,sys_t25,content,ewma,92,0.326013,0.29857284,0.3441892,3,neutral
8,sys_t25,content,ewma,93,0.3700553,0.26412582,0.4691421,3,neutral
8,sys_t25,content,ewma,94,0.33948985,0.22861916,0.48040667,3,neutral
8,sys_t25,content,ewma,95,0.3212314,0.19692175,0.43776003,3,neutral
8,sys_t25,content,ewma,96,0.31202945,0.16310671,0.45743263,3,neutral
8,sys_t25,content,ewma,97,0.32622647,0.13674499,0.4446077,3,neutral
8,sys_t25,content,ewma,98,0.36243686,0.118776985,0.5094356,3,neutral
8,sys_t25,content,ewma,99,0.4064679,0.16078001,0.53665346,3,neutral
8,sys_t25,content,ewma,100,0.41651917,0.15351398,0.5834553,3,neutral
8,sys_t25,content,ewma,101,0.3935306,0.13754968,0.535823,3,neutral
8,sys_t25,content,ewma,102,0.34635475,0.126705,0.4687383,3,neutral
8,sys_t25,content,ewma,103,0.34045172,0.09674814,0.53259146,3,neutral
8,sys_t25,content,ewma,104,0.31309113,0.07491394,0.5492365,3,neutral
8,sys_t25,content,ewma,105,0.32120454,0.059574332,0.5474162,3,neutral
8,sys_t25,content,ewma,106,0.32550362,0.103926994,0.58798707,3,neutral
8,sys_t25,content,ewma,107,0.2923834,0.081666715,0.5400469,3,neutral
8,sys_t25,content,ewma,108,0.34344515,0.08432233,0.61467505,3,neutral
8,sys_t25,content,ewma,109,0.33819637,0.10404148,0.62541056,3,neutral
8,sys_t25,content,ewma,110,0.3411578,0.104646504,0.65859246,3,neutral
8,sys_t25,content,ewma,111,0.33974648,0.084175974,0.69784063,3,neutral
8,sys_t25,content,ewma,112,0.33066586,0.10677644,0.6042498,3,neutral
8,sys_t25,content,ewma,113,0.35270727,0.1526921,0.6635793,3,neutral
8,sys_t25,content,ewma,114,0.33891907,0.119598515,0.6853597,3,neutral
8,sys_t25,content,ewma,115,0.37007332,0.13599052,0.72638893,3,neutral
8,sys_t25,content,ewma,116,0.43945816,0.2020367,0.76227444,3,neutral
8,sys_t25,content,ewma,117,0.3823553,0.17814617,0.66152966,3,neutral
8,sys_t25,content,ewma,118,0.3406659,0.16014773,0.58007646,3,neutral
8,sys_t25,content,ewma,119,0.3833263,0.16838904,0.6503873,3,neutral
8,sys_t25,content,ewma,120,0.41470823,0.17674874,0.63742113,3,neutral
8,sys_t25,content,ewma,121,0.406476,0.1572744,0.5676152,3,neutral
8,sys_t25,content,ewma,122,0.4082555,0.13912897,0.56349945,3,neutral
8,sys_t25,content,ewma,123,0.42222655,0.13314407,0.57296485,3,neutral
8,sys_t25,content,ewma,124,0.45084152,0.13997732,0.66500324,3,neutral
8,sys_t25,content,ewma,125,0.47061118,0.115774475,0.69731694,3,neutral
8,sys_t25,content,ewma,126,0.4117762,0.09517783,0.65144664,3,neutral
8,sys_t25,content,ewma,127,0.43013096,0.08972215,0.67838526,3,neutral
8,sys_t25,content,ewma,128,0.40702164,0.06843634,0.6709845,3,neutral
8,sys_t25,content,ewma,129,0.40019187,0.06717182,0.6414732,3,neutral
8,sys_t25,content,ewma,130,0.37390026,0.061089065,0.5830091,3,neutral
8,sys_t25,content,ewma,131,0.39447847,0.052275803,0.5681833,3,neutral
8,sys_t25,content,ewma,132,0.36898234,0.07934633,0.5185101,3,neutral
8,sys_t25,content,ewma,133,0.3258079,0.06512488,0.45811105,3,neutral
8,sys_t25,content,ewma,134,0.28605306,0.051483583,0.41306052,3,neutral
8,sys_t25,content,ewma,135,0.25216785,0.06296893,0.3565228,3,neutral
8,sys_t25,content,ewma,136,0.25763807,0.055453878,0.36230215,3,neutral
8,sys_t25,content,ewma,137,0.21553858,0.04815693,0.31904662,3,neutral
8,sys_t25,content,ewma,138,0.19524796,0.039144445,0.28587747,3,neutral
8,sys_t25,content,ewma,139,0.17484808,0.06421224,0.23953235,3,neutral
8,sys_t25,content,ewma,140,0.20290464,0.06746971,0.29089624,3,neutral
8,sys_t25,content,ewma,141,0.22729413,0.06417818,0.32622766,3,neutral
8,sys_t25,content,ewma,142,0.25465986,0.05516224,0.38028097,3,neutral
8,sys_t25,content,ewma,143,0.294458,0.0704005,0.41097805,3,neutral
8,sys_t25,content,ewma,144,0.32393935,0.07648781,0.46100703,3,neutral
8,sys_t25,content,ewma,145,0.35546088,0.08460042,0.52490294,3,neutral
8,sys_t25,content,ewma,146,0.33070105,0.067225724,0.516604,3,neutral
8,sys_t25,content,ewma,147,0.30506036,0.07150301,0.4373378,3,neutral
8,sys_t25,content,ewma,148,0.2997408,0.06117529,0.4309875,3,neutral
8,sys_t25,content,ewma,149,0.27905232,0.059784357,0.40238723,3,neutral
8,sys_t25,content,ewma,150,0.25934085,0.054240286,0.4054527,3,neutral
8,sys_t25,content,ewma,151,0.24898548,0.06482315,0.39689043,3,neutral
8,sys_t25,content,ewma,152,0.2877914,0.05808909,0.42213437,3,neutral
8,sys_t25,content,ewma,153,0.3192842,0.06421762,0.46112922,3,neutral
8,sys_t25,content,ewma,154,0.3255048,0.05201273,0.50131196,3,neutral
8,sys_t25,content,ewma,155,0.28804052,0.05865408,0.42192474,3,neutral
8,sys_t25,content,ewma,156,0.34543404,0.085971095,0.5012061,3,neutral
8,sys_t25,content,ewma,157,0.33931315,0.07422616,0.4770135,3,neutral
8,sys_t25,content,ewma,158,0.28551257,0.098768234,0.38642034,3,neutral
8,sys_t25,content,ewma,159,0.332369,0.08604783,0.47734955,3,neutral
8,sys_t25,content,ewma,160,0.34940422,0.094298474,0.5716141,3,neutral
8,sys_t25,content,ewma,161,0.34006462,0.09471979,0.6134963,3,neutral
8,sys_t25,content,ewma,162,0.3875395,0.08017466,0.68078965,3,neutral
8,sys_t25,content,ewma,163,0.37066782,0.099615015,0.5819273,3,neutral
8,sys_t25,content,ewma,164,0.3932239,0.16576356,0.62068427,2,neutral
8,sys_t25,content,ewma,165,0.3891399,0.16240956,0.61587024,2,neutral
8,sys_t25,content,ewma,166,0.35088044,0.1486257,0.55313516,2,neutral
8,sys_t25,content,ewma,167,0.3724088,0.13906148,0.60575616,2,neutral
8,sys_t25,content,ewma,168,0.37805757,0.1666481,0.58946705,2,neutral
8,sys_t25,content,ewma,169,0.39013672,0.16066988,0.6196036,2,neutral
8,sys_t25,content,ewma,170,0.37509218,0.14134729,0.60883707,2,neutral
8,sys_t25,content,ewma,171,0.34821546,0.12457471,0.5718562,2,neutral
8,sys_t25,content,ewma,172,0.3736557,0.15402131,0.5932901,2,neutral
8,sys_t25,content,ewma,173,0.3973361,0.1327707,0.6619015,2,neutral
8,sys_t25,content,ewma,174,0.36089322,0.11149778,0.6102887,2,neutral
8,sys_t25,content,ewma,175,0.3819878,0.09902424,0.6649514,2,neutral
8,sys_t25,content,ewma,176,0.39491957,0.18138082,0.60845834,2,neutral
8,sys_t25,content,ewma,177,0.4363165,0.2009738,0.6716592,2,neutral
8,sys_t25,content,ewma,178,0.4654886,0.2106697,0.7203075,2,neutral
8,sys_t25,content,ewma,179,0.4722849,0.17576113,0.76880866,2,neutral
8,sys_t25,content,ewma,180,0.4606382,0.14551002,0.7757664,2,neutral
8,sys_t25,content,ewma,181,0.48908582,0.1570418,0.82112986,2,neutral
8,sys_t25,content,ewma,182,0.4892026,0.13935643,0.83904874,2,neutral
8,sys_t25,content,ewma,183,0.4888831,0.11117426,0.86659193,2,neutral
8,sys_t25,content,ewma,184,0.44736612,0.10950092,0.7852313,2,neutral
8,sys_t25,content,ewma,185,0.39501068,0.13058816,0.6594332,2,neutral
8,sys_t25,content,ewma,186,0.39800614,0.13592184,0.66009045,2,neutral
8,sys_t25,content,ewma,187,0.37466386,0.12713659,0.62219113,2,neutral
8,sys_t25,content,ewma,188,0.40882748,0.124710836,0.6929441,2,neutral
8,sys_t25,content,ewma,189,0.4072221,0.10630772,0.70813644,2,neutral
8,sys_t25,content,ewma,190,0.419618,0.10682926,0.7324068,2,neutral
8,sys_t25,content,ewma,191,0.43756694,0.12636174,0.74877214,2,neutral
8,sys_t25,content,ewma,192,0.4535604,0.13049623,0.7766246,2,neutral
8,sys_t25,content,ewma,193,0.45640647,0.14426331,0.7685496,2,neutral
8,sys_t25,content,ewma,194,0.45607015,0.11016954,0.8019708,2,neutral
8,sys_t25,content,ewma,195,0.46067238,0.08599484,0.8353499,2,neutral
8,sys_t25,content,ewma,196,0.456159,0.090530336,0.82178766,2,neutral
8,sys_t25,content,ewma,197,0.3791499,0.08049863,0.6778012,2,neutral
8,sys_t25,content,ewma,198,0.41935945,0.08525574,0.75346315,2,neutral
8,sys_t25,content,ewma,199,0.43655133,0.066971466,0.8061312,2,neutral
8,sys_t25,content,ewma,200,0.44635257,0.0721622,0.820543,2,neutral
8,sys_t25,content,ewma,201,0.46203417,0.07428192,0.84978646,2,neutral
8,sys_t25,content,ewma,202,0.46675354,0.08138634,0.85212076,2,neutral
8,sys_t25,content,ewma,203,0.46698004,0.09651777,0.8374423,2,neutral
8,sys_t25,content,ewma,204,0.4678973,0.09401223,0.84178233,2,neutral
8,sys_t25,content,ewma,205,0.48516375,0.09585922,0.87446827,2,neutral
8,sys_t25,content,ewma,206,0.5198446,0.14167924,0.89800996,2,neutral
8,sys_t25,content,ewma,207,0.5166516,0.17807727,0.85522586,2,neutral
8,sys_t25,content,ewma,208,0.516366,0.19531892,0.83741313,2,neutral
8,sys_t25,content,ewma,209,0.48708248,0.16587095,0.808294,2,neutral
8,sys_t25,content,ewma,210,0.4933645,0.14665899,0.84007,2,neutral
8,sys_t25,content,ewma,211,0.4362021,0.14581399,0.7265902,2,neutral
8,sys_t25,content,ewma,212,0.4700073,0.16618411,0.7738305,2,neutral
8,sys_t25,content,ewma,213,0.4596105,0.13503031,0.78419065,2,neutral
8,sys_t25,content,ewma,214,0.45379153,0.10635982,0.8012232,2,neutral
8,sys_t25,content,ewma,215,0.38942498,0.09907118,0.67977875,2,neutral
8,sys_t25,content,ewma,216,0.40248728,0.09995685,0.70501775,2,neutral
8,sys_t25,content,ewma,217,0.4317136,0.108466946,0.7549603,2,neutral
8,sys_t25,content,ewma,218,0.40841424,0.088493586,0.7283349,2,neutral
8,sys_t25,content,ewma,219,0.40814877,0.07097989,0.74531764,2,neutral
8,sys_t25,content,ewma,220,0.43848047,0.17524928,0.70171165,2,neutral
8,sys_t25,content,ewma,221,0.42893237,0.16083413,0.6970306,2,neutral
8,sys_t25,content,ewma,222,0.43785822,0.1323297,0.74338675,2,neutral
8,sys_t25,content,ewma,223,0.44285482,0.119499385,0.76621026,2,neutral
8,sys_t25,content,ewma,224,0.46365416,0.11196646,0.8153419,2,neutral
8,sys_t25,content,ewma,225,0.46285582,0.100379884,0.82533175,2,neutral
8,sys_t25,content,ewma,226,0.4368497,0.10863923,0.7650602,2,neutral
8,sys_t25,content,ewma,227,0.44362763,0.115836956,0.7714183,2,neutral
8,sys_t25,content,ewma,228,0.4192858,0.13854708,0.70002455,2,neutral
8,sys_t25,content,ewma,229,0.44411865,0.12206922,0.76616806,2,neutral
8,sys_t25,content,ewma,230,0.46377352,0.116928816,0.8106182,2,neutral
8,sys_t25,content,ewma,231,0.43937027,0.13025455,0.748486,2,neutral
8,sys_t25,content,ewma,232,0.46830517,0.16106476,0.7755456,2,neutral
8,sys_t25,content,ewma,233,0.45592323,0.14150716,0.7703393,2,neutral
8,sys_t25,content,ewma,234,0.47620872,0.15118293,0.8012345,2,neutral
8,sys_t25,content,ewma,235,0.5055885,0.20549303,0.8056839,2,neutral
8,sys_t25,content,ewma,236,0.5214025,0.21065433,0.83215064,2,neutral
8,sys_t25,content,ewma,237,0.51625675,0.19540314,0.8371104,2,neutral
8,sys_t25,content,ewma,238,0.48497054,0.190161,0.7797801,2,neutral
8,sys_t25,content,ewma,239,0.45566487,0.2501214,0.66120833,2,neutral
8,sys_t25,content,ewma,240,0.44875515,0.22180457,0.6757057,2,neutral
8,sys_t25,content,ewma,241,0.47608042,0.2093387,0.7428222,2,neutral
8,sys_t25,content,ewma,242,0.48874572,0.18955825,0.7879332,2,neutral
8,sys_t25,content,ewma,243,0.44649053,0.16799739,0.7249837,2,neutral
8,sys_t25,content,ewma,244,0.38422897,0.196555,0.57190293,2,neutral
8,sys_t25,content,ewma,245,0.42505223,0.2300163,0.62008816,2,neutral
8,sys_t25,content,ewma,246,0.2977012,0.2977012,0.2977012,1,neutral
8,sys_t25,content,ewma,247,0.28328985,0.28328985,0.28328985,1,neutral
8,sys_t25,content,ewma,248,0.30705956,0.30705956,0.30705956,1,neutral
8,sys_t25,content,ewma,249,0.25203484,0.25203484,0.25203484,1,neutral
8,sys_t50,all,raw,0,0.44596985,0.44592074,0.44606817,3,neutral
8,sys_t50,all,raw,1,0.68290925,0.44811574,0.9345639,3,neutral
8,sys_t50,all,raw,2,0.6728802,0.38965812,0.9866374,3,neutral
8,sys_t50,all,raw,3,0.48004237,0.23023696,0.9029971,3,neutral
8,sys_t50,all,raw,4,0.5057898,0.31704867,0.8296969,3,neutral
8,sys_t50,all,raw,5,0.49738085,0.25614315,0.94459635,3,neutral
8,sys_t50,all,raw,6,0.5831422,0.4240392,0.88937837,3,neutral
8,sys_t50,all,raw,7,0.54443693,0.34909758,0.92029315,3,neutral
8,sys_t50,all,raw,8,0.57623583,0.35289326,0.81672436,3,neutral
8,sys_t50,all,raw,9,0.43931663,0.09870568,0.8077051,3,neutral
8,sys_t50,all,raw,10,0.40530434,0.055561457,0.93091506,3,neutral
8,sys_t50,all,raw,11,0.45506692,0.24308713,0.82840174,3,neutral
8,sys_t50,all,raw,12,0.60184526,0.3967806,0.96489924,3,neutral
8,sys_t50,all,raw,13,0.47678104,0.23053949,0.9474663,3,neutral
8,sys_t50,all,raw,14,0.40576395,0.09231672,0.96797013,3,neutral
8,sys_t50,all,raw,15,0.6006126,0.3459135,0.9710715,3,neutral
8,sys_t50,all,raw,16,0.4588795,0.1910997,0.93729717,3,neutral
8,sys_t50,all,raw,17,0.7682535,0.35973302,0.97392625,3,neutral
8,sys_t50,all,raw,18,0.7545626,0.33518323,0.9712483,3,neutral
8,sys_t50,all,raw,19,0.9373316,0.926342,0.95865536,3,neutral
8,sys_t50,all,raw,20,0.893795,0.7316788,0.9799438,3,neutral
8,sys_t50,all,raw,21,0.8739608,0.7708898,0.9879704,3,neutral
8,sys_t50,all,raw,22,0.9262144,0.8982212,0.97096515,3,neutral
8,sys_t50,all,raw,23,0.94332594,0.9202679,0.97911674,3,neutral
8,sys_t50,all,raw,24,0.9588112,0.94337654,0.9686098,3,neutral
8,sys_t50,all,raw,25,0.87881327,0.83925724,0.9219597,3,neutral
8,sys_t50,all,raw,26,0.9670937,0.9612557,0.9748147,3,neutral
8,sys_t50,all,raw,27,0.9230694,0.89669514,0.93783426,3,neutral
8,sys_t50,all,raw,28,0.96519786,0.9545341,0.97199106,3,neutral
8,sys_t50,all,raw,29,0.86248803,0.76157993,0.98245114,3,neutral
8,sys_t50,all,raw,30,0.9438398,0.85704273,0.99565625,3,neutral
8,sys_t50,all,raw,31,0.9464116,0.9248941,0.96085024,3,neutral
8,sys_t50,all,raw,32,0.9257601,0.88513774,0.9621467,3,neutral
8,sys_t50,all,raw,33,0.89389235,0.8109541,0.9651992,3,neutral
8,sys_t50,all,raw,34,0.93732744,0.8952927,0.96667093,3,neutral
8,sys_t50,all,raw,35,0.83574647,0.75627065,0.96881694,3,neutral
8,sys_t50,all,raw,36,0.8366367,0.73008966,0.97404885,3,neutral
8,sys_t50,all,raw,37,0.87933445,0.8270523,0.966923,3,neutral
8,sys_t50,all,raw,38,0.89394706,0.8764803,0.9033847,3,neutral
8,sys_t50,all,raw,39,0.8592842,0.7339018,0.96984965,3,neutral
8,sys_t50,all,raw,40,0.7625823,0.54802084,0.9428966,3,neutral
8,sys_t50,all,raw,41,0.6752979,0.5198856,0.91469336,3,neutral
8,sys_t50,all,raw,42,0.87498593,0.7700847,0.99288684,3,neutral
8,sys_t50,all,raw,43,0.69977075,0.47387218,0.9325374,3,neutral
8,sys_t50,all,raw,44,0.9307683,0.8876204,0.9755071,3,neutral
8,sys_t50,all,raw,45,0.72791195,0.4805009,0.98516434,3,neutral
8,sys_t50,all,raw,46,0.798147,0.65487325,0.9537819,3,neutral
8,sys_t50,all,raw,47,0.885118,0.80891925,0.9736256,3,neutral
8,sys_t50,all,raw,48,0.76207733,0.5721849,0.972717,3,neutral
8,sys_t50,all,raw,49,0.75165635,0.6001196,0.97485274,3,neutral
8,sys_t50,all,raw,50,0.81655675,0.6952918,0.91773576,3,neutral
8,sys_t50,all,raw,51,0.49661133,0.36139885,0.6963754,3,neutral
8,sys_t50,all,raw,52,0.86493325,0.7472469,0.9251109,3,neutral
8,sys_t50,all,raw,53,0.81878287,0.65759015,0.9585236,3,neutral
8,sys_t50,all,raw,54,0.82882905,0.70956564,0.9183615,3,neutral
8,sys_t50,all,raw,55,0.45174876,0.27331483,0.5724984,3,neutral
8,sys_t50,all,raw,56,0.5958519,0.3223734,0.751059,3,neutral
8,sys_t50,all,raw,57,0.39381313,0.23055063,0.5146878,3,neutral
8,sys_t50,all,raw,58,0.8650515,0.7245769,0.93956727,3,neutral
8,sys_t50,all,raw,59,0.3882742,0.24932897,0.5190268,3,neutral
8,sys_t50,all,raw,60,0.51459867,0.37337384,0.60695964,3,neutral
8,sys_t50,all,raw,61,0.39936423,0.16235442,0.5741072,3,neutral
8,sys_t50,all,raw,62,0.23400104,0.11216665,0.34601024,3,neutral
8,sys_t50,all,raw,63,0.5316072,0.29338023,0.67936975,3,neutral
8,sys_t50,all,raw,64,0.7934198,0.7749775,0.8281303,3,neutral
8,sys_t50,all,raw,65,0.55935806,0.37108612,0.6875674,3,neutral
8,sys_t50,all,raw,66,0.37469104,0.23713918,0.5215529,3,neutral
