layer,condition,token_set,smoothing,token_in_prompt_ix,mean,ci_lo,ci_hi,n,input_set
8,none,content,raw,145,0.7418256,0.6970976,0.77795047,171,neutral
8,none,content,raw,146,0.7402159,0.70044875,0.77490264,170,neutral
8,none,content,raw,147,0.73287314,0.6946128,0.76955974,170,neutral
8,none,content,raw,148,0.73719156,0.6955001,0.77706575,170,neutral
8,none,content,raw,149,0.7472791,0.70874995,0.7858343,170,neutral
8,none,content,raw,150,0.7472012,0.7061463,0.7877674,169,neutral
8,none,content,raw,151,0.7296477,0.68962246,0.76759464,169,neutral
8,none,content,raw,152,0.7135766,0.66485393,0.7511241,169,neutral
8,none,content,raw,153,0.7426901,0.7080699,0.78304255,169,neutral
8,none,content,raw,154,0.7516599,0.71738434,0.78379613,169,neutral
8,none,content,raw,155,0.7381421,0.7083108,0.776441,169,neutral
8,none,content,raw,156,0.7553658,0.71781045,0.7885809,169,neutral
8,none,content,raw,157,0.732166,0.69018537,0.76654655,169,neutral
8,none,content,raw,158,0.7184933,0.67692906,0.76294774,169,neutral
8,none,content,raw,159,0.7323419,0.69380194,0.76940924,168,neutral
8,none,content,raw,160,0.72732174,0.6866529,0.7561351,168,neutral
8,none,content,raw,161,0.71482587,0.6737919,0.7518149,167,neutral
8,none,content,raw,162,0.71278405,0.6651159,0.7522307,167,neutral
8,none,content,raw,163,0.7204579,0.68318903,0.7565736,167,neutral
8,none,content,raw,164,0.722055,0.68326545,0.758049,166,neutral
8,none,content,raw,165,0.7287916,0.68612874,0.7708298,165,neutral
8,none,content,raw,166,0.7262771,0.6896184,0.7584883,164,neutral
8,none,content,raw,167,0.7481616,0.70611596,0.7852122,164,neutral
8,none,content,raw,168,0.7239959,0.6735285,0.7606723,164,neutral
8,none,content,raw,169,0.71802825,0.6815977,0.7552443,164,neutral
8,none,content,raw,170,0.73732746,0.6972634,0.7758755,164,neutral
8,none,content,raw,171,0.7355333,0.69614196,0.7738082,163,neutral
8,none,content,raw,172,0.7518489,0.7128992,0.7860563,163,neutral
8,none,content,raw,173,0.7336857,0.69216776,0.7721744,163,neutral
8,none,content,raw,174,0.7455222,0.7020318,0.77816194,163,neutral
8,none,content,raw,175,0.7391582,0.69858474,0.7722413,162,neutral
8,none,content,raw,176,0.7426683,0.701211,0.7813512,162,neutral
8,none,content,raw,177,0.72220665,0.6881635,0.7581307,162,neutral
8,none,content,raw,178,0.7116349,0.6648835,0.7429537,162,neutral
8,none,content,raw,179,0.7437864,0.7075071,0.78044826,162,neutral
8,none,content,raw,180,0.72656304,0.6850748,0.76247585,162,neutral
8,none,content,raw,181,0.69972867,0.6551391,0.73757136,162,neutral
8,none,content,raw,182,0.7398841,0.69684,0.7759896,162,neutral
8,none,content,raw,183,0.74276096,0.6978659,0.7821852,162,neutral
8,none,content,raw,184,0.7156789,0.68145317,0.7575356,162,neutral
8,none,content,raw,185,0.7444795,0.70510316,0.78581667,160,neutral
8,none,content,raw,186,0.7232819,0.67665905,0.7619947,160,neutral
8,none,content,raw,187,0.7419344,0.7009159,0.7752329,160,neutral
8,none,content,raw,188,0.7301539,0.68373895,0.7675994,160,neutral
8,none,content,raw,189,0.6903018,0.6455886,0.7377784,160,neutral
8,none,content,raw,190,0.7197633,0.67646116,0.75370044,160,neutral
8,none,content,raw,191,0.72711325,0.6839979,0.7617901,160,neutral
8,none,content,raw,192,0.6998384,0.6578775,0.7364796,160,neutral
8,none,content,raw,193,0.7338192,0.6959853,0.77170944,160,neutral
8,none,content,raw,194,0.71984905,0.6730771,0.75659686,160,neutral
8,none,content,raw,195,0.7117935,0.6612029,0.75414765,160,neutral
8,none,content,raw,196,0.6978372,0.6514458,0.7380126,160,neutral
8,none,content,raw,197,0.6589496,0.6094908,0.70816386,160,neutral
8,none,content,raw,198,0.7263185,0.6927446,0.7625321,160,neutral
8,none,content,raw,199,0.7200297,0.6770501,0.7637829,159,neutral
8,none,content,raw,200,0.72466743,0.6779898,0.76243794,159,neutral
8,none,content,raw,201,0.70195043,0.66282296,0.7449028,159,neutral
8,none,content,raw,202,0.732988,0.69292754,0.76840407,159,neutral
8,none,content,raw,203,0.7186825,0.6713775,0.75740147,159,neutral
8,none,content,raw,204,0.70904684,0.66956556,0.7451788,159,neutral
8,none,content,raw,205,0.6875715,0.6448335,0.72097284,159,neutral
8,none,content,raw,206,0.7192896,0.67702013,0.75349134,159,neutral
8,none,content,raw,207,0.74274707,0.6924739,0.7823268,158,neutral
8,none,content,raw,208,0.7228789,0.6758088,0.7631494,158,neutral
8,none,content,raw,209,0.71814287,0.6752772,0.7593813,158,neutral
8,none,content,raw,210,0.7271219,0.68264735,0.7686422,158,neutral
8,none,content,raw,211,0.72805667,0.6830614,0.76391095,158,neutral
8,none,content,raw,212,0.6975094,0.64899975,0.7406699,158,neutral
8,none,content,raw,213,0.72070616,0.6814505,0.7579139,157,neutral
8,none,content,raw,214,0.6986528,0.6580108,0.7421535,157,neutral
8,none,content,raw,215,0.7362676,0.6960095,0.7718798,155,neutral
8,none,content,raw,216,0.7016065,0.6554337,0.7371324,155,neutral
8,none,content,raw,217,0.739627,0.698266,0.77588874,155,neutral
8,none,content,raw,218,0.70534295,0.65644693,0.75224113,154,neutral
8,none,content,raw,219,0.7191465,0.68035585,0.75637686,154,neutral
8,none,content,raw,220,0.7044038,0.6516166,0.7483554,154,neutral
8,none,content,raw,221,0.7243836,0.68496394,0.7568286,154,neutral
8,none,content,raw,222,0.72133857,0.6770708,0.7633974,154,neutral
8,none,content,raw,223,0.70264345,0.6529916,0.7444342,154,neutral
8,none,content,raw,224,0.6907894,0.6424519,0.73428303,154,neutral
8,none,content,raw,225,0.68898445,0.6460706,0.73376185,154,neutral
8,none,content,raw,226,0.6846888,0.64589554,0.7285696,153,neutral
8,none,content,raw,227,0.75294036,0.7153424,0.7928898,152,neutral
8,none,content,raw,228,0.74156415,0.7014761,0.77645326,152,neutral
8,none,content,raw,229,0.7192695,0.6740753,0.76147074,152,neutral
8,none,content,raw,230,0.727357,0.6901956,0.77157456,152,neutral
8,none,content,raw,231,0.7059347,0.6615236,0.75080186,151,neutral
8,none,content,raw,232,0.70211285,0.65240043,0.74151236,150,neutral
8,none,content,raw,233,0.7125752,0.6692602,0.75780565,150,neutral
8,none,content,raw,234,0.7161686,0.6743816,0.7536019,150,neutral
8,none,content,raw,235,0.7127404,0.66582364,0.75197995,150,neutral
8,none,content,raw,236,0.71586376,0.6758081,0.75705725,150,neutral
8,none,content,raw,237,0.6874707,0.64198095,0.7256699,150,neutral
8,none,content,raw,238,0.7161874,0.6674566,0.75492895,150,neutral
8,none,content,raw,239,0.7118341,0.6622911,0.75604814,150,neutral
8,none,content,raw,240,0.75155455,0.71170485,0.7934095,150,neutral
8,none,content,raw,241,0.7082447,0.6597332,0.7526413,150,neutral
8,none,content,raw,242,0.71965146,0.6804371,0.7562082,150,neutral
8,none,content,raw,243,0.7160098,0.6638593,0.7564288,150,neutral
8,none,content,raw,244,0.7553679,0.71376485,0.7852303,149,neutral
8,none,content,raw,245,0.73358536,0.69753724,0.7720037,149,neutral
8,none,content,raw,246,0.70882714,0.66314447,0.7494564,148,neutral
8,none,content,raw,247,0.7068255,0.66415924,0.74487484,148,neutral
8,none,content,raw,248,0.7307486,0.69203866,0.76768726,147,neutral
8,none,content,raw,249,0.7223507,0.684177,0.7568613,147,neutral
8,none,all,ewma,0,3.9157094e-05,3.9146842e-05,3.9176328e-05,200,neutral
8,none,all,ewma,1,0.49880698,0.47908816,0.5188896,200,neutral
8,none,all,ewma,2,0.6433814,0.6175764,0.66818786,200,neutral
8,none,all,ewma,3,0.7156231,0.6880722,0.7444585,200,neutral
8,none,all,ewma,4,0.75414354,0.7278043,0.78104645,200,neutral
8,none,all,ewma,5,0.7730942,0.74881196,0.7981383,200,neutral
8,none,all,ewma,6,0.78442276,0.7593351,0.80809355,200,neutral
8,none,all,ewma,7,0.7933105,0.7669705,0.8152601,200,neutral
8,none,all,ewma,8,0.78909457,0.7599153,0.81038475,200,neutral
8,none,all,ewma,9,0.7848736,0.75595045,0.80839866,200,neutral
8,none,all,ewma,10,0.7838558,0.75299996,0.80708,200,neutral
8,none,all,ewma,11,0.7763282,0.7464091,0.8012674,200,neutral
8,none,all,ewma,12,0.7741129,0.7435843,0.79901606,200,neutral
8,none,all,ewma,13,0.7792514,0.7505581,0.80549854,200,neutral
8,none,all,ewma,14,0.78033537,0.75270844,0.80622655,200,neutral
8,none,all,ewma,15,0.7847999,0.7587223,0.8112375,200,neutral
8,none,all,ewma,16,0.7814559,0.7551032,0.8061071,199,neutral
8,none,all,ewma,17,0.7837699,0.760122,0.8072088,199,neutral
8,none,all,ewma,18,0.7802858,0.7558526,0.8053634,199,neutral
8,none,all,ewma,19,0.77899784,0.7547909,0.8043255,199,neutral
8,none,all,ewma,20,0.77775383,0.75290996,0.80249894,199,neutral
8,none,all,ewma,21,0.77849835,0.756134,0.8015874,199,neutral
8,none,all,ewma,22,0.78306466,0.7609924,0.8036938,199,neutral
8,none,all,ewma,23,0.78030056,0.75853866,0.8036134,199,neutral
8,none,all,ewma,24,0.78297925,0.760383,0.80460304,199,neutral
8,none,all,ewma,25,0.78659,0.7629108,0.8079658,199,neutral
8,none,all,ewma,26,0.78073704,0.7559629,0.80370414,199,neutral
8,none,all,ewma,27,0.7781078,0.7507667,0.8025799,199,neutral
8,none,all,ewma,28,0.7760013,0.7471352,0.7996941,199,neutral
8,none,all,ewma,29,0.78496164,0.7542586,0.81053853,199,neutral
8,none,all,ewma,30,0.78444266,0.7555825,0.81056535,199,neutral
8,none,all,ewma,31,0.7861966,0.7591469,0.808621,199,neutral
8,none,all,ewma,32,0.7813692,0.7556783,0.8032696,199,neutral
8,none,all,ewma,33,0.7825092,0.7561515,0.8044211,199,neutral
8,none,all,ewma,34,0.786291,0.7599854,0.8075714,199,neutral
8,none,all,ewma,35,0.7791418,0.7540059,0.8032924,199,neutral
8,none,all,ewma,36,0.7760658,0.74805725,0.8006293,199,neutral
8,none,all,ewma,37,0.7670689,0.7425696,0.7941225,199,neutral
8,none,all,ewma,38,0.7622813,0.7337631,0.7900157,198,neutral
8,none,all,ewma,39,0.7631465,0.7348089,0.79183185,198,neutral
8,none,all,ewma,40,0.76463395,0.7328234,0.79410654,198,neutral
8,none,all,ewma,41,0.76488996,0.73522806,0.7936696,198,neutral
8,none,all,ewma,42,0.7666492,0.73721534,0.79308033,198,neutral
8,none,all,ewma,43,0.7671664,0.7376451,0.7935301,197,neutral
8,none,all,ewma,44,0.76917505,0.7417785,0.7955164,197,neutral
8,none,all,ewma,45,0.7672065,0.7411852,0.794027,196,neutral
8,none,all,ewma,46,0.76812285,0.7416396,0.79314286,196,neutral
8,none,all,ewma,47,0.76824355,0.74252766,0.7947231,195,neutral
8,none,all,ewma,48,0.77430916,0.74624085,0.7999116,195,neutral
8,none,all,ewma,49,0.7741045,0.7459876,0.7976866,195,neutral
8,none,all,ewma,50,0.78061914,0.75418234,0.8024051,194,neutral
8,none,all,ewma,51,0.7739154,0.7470012,0.7967562,194,neutral
8,none,all,ewma,52,0.7683831,0.73833966,0.79247797,194,neutral
8,none,all,ewma,53,0.76493645,0.7335819,0.7892824,193,neutral
8,none,all,ewma,54,0.7588368,0.730072,0.784572,193,neutral
8,none,all,ewma,55,0.76278687,0.7329983,0.7886766,193,neutral
8,none,all,ewma,56,0.7563258,0.729193,0.7799404,193,neutral
8,none,all,ewma,57,0.7592343,0.7320179,0.7848815,193,neutral
8,none,all,ewma,58,0.761677,0.7318002,0.78858393,193,neutral
8,none,all,ewma,59,0.75951797,0.7301583,0.7861469,192,neutral
8,none,all,ewma,60,0.7605715,0.7321489,0.78579473,192,neutral
8,none,all,ewma,61,0.75760245,0.7285615,0.7837178,192,neutral
8,none,all,ewma,62,0.7610652,0.73337126,0.78920615,191,neutral
8,none,all,ewma,63,0.7669327,0.74123675,0.79373497,191,neutral
8,none,all,ewma,64,0.767382,0.73998004,0.79288447,191,neutral
8,none,all,ewma,65,0.76646173,0.73817194,0.7917383,191,neutral
8,none,all,ewma,66,0.7638348,0.73298997,0.7880102,191,neutral
8,none,all,ewma,67,0.7674147,0.73942894,0.79030967,190,neutral
8,none,all,ewma,68,0.7622261,0.7293468,0.78645617,189,neutral
8,none,all,ewma,69,0.7646699,0.7340835,0.78974205,189,neutral
8,none,all,ewma,70,0.76143664,0.73259515,0.7849322,189,neutral
8,none,all,ewma,71,0.763568,0.73515993,0.78767544,189,neutral
8,none,all,ewma,72,0.76096064,0.7310878,0.78551316,189,neutral
8,none,all,ewma,73,0.75953674,0.73144686,0.7818658,189,neutral
8,none,all,ewma,74,0.75549287,0.7267924,0.77970785,189,neutral
8,none,all,ewma,75,0.7533786,0.7244423,0.77952135,189,neutral
8,none,all,ewma,76,0.75734013,0.7262793,0.7828758,189,neutral
8,none,all,ewma,77,0.75599724,0.7223426,0.78042376,189,neutral
8,none,all,ewma,78,0.7523328,0.71969545,0.781165,189,neutral
8,none,all,ewma,79,0.74788696,0.7154254,0.7761362,188,neutral
8,none,all,ewma,80,0.7521066,0.72268724,0.77773166,188,neutral
8,none,all,ewma,81,0.7533354,0.72226626,0.77838767,188,neutral
8,none,all,ewma,82,0.7508547,0.7200742,0.77693737,188,neutral
8,none,all,ewma,83,0.7538143,0.7214961,0.7829328,188,neutral
8,none,all,ewma,84,0.7528648,0.7209336,0.7801793,188,neutral
8,none,all,ewma,85,0.75272125,0.7215769,0.77736646,188,neutral
8,none,all,ewma,86,0.7517965,0.72436035,0.77681196,188,neutral
8,none,all,ewma,87,0.74601614,0.716515,0.77266383,188,neutral
8,none,all,ewma,88,0.7458348,0.71468633,0.77166975,188,neutral
8,none,all,ewma,89,0.7477762,0.7199571,0.77415043,188,neutral
8,none,all,ewma,90,0.74144363,0.71355504,0.76853514,188,neutral
8,none,all,ewma,91,0.7367776,0.709687,0.76591897,188,neutral
8,none,all,ewma,92,0.7419745,0.7108725,0.7702867,187,neutral
8,none,all,ewma,93,0.74863636,0.71740776,0.777035,187,neutral
8,none,all,ewma,94,0.7448227,0.71019083,0.7705833,187,neutral
8,none,all,ewma,95,0.7419318,0.7064734,0.7673066,186,neutral
8,none,all,ewma,96,0.7402168,0.7056609,0.7654972,186,neutral
8,none,all,ewma,97,0.74119943,0.7046672,0.7635804,186,neutral
8,none,all,ewma,98,0.7404073,0.70652205,0.7640487,184,neutral
8,none,all,ewma,99,0.73244005,0.6939113,0.75843966,184,neutral
8,none,all,ewma,100,0.7255507,0.68614984,0.7521731,184,neutral
8,none,all,ewma,101,0.72889686,0.6905118,0.75868654,184,neutral
8,none,all,ewma,102,0.7270154,0.6869049,0.7522195,184,neutral
8,none,all,ewma,103,0.7252828,0.68736976,0.75099814,183,neutral
8,none,all,ewma,104,0.7223503,0.6852405,0.750528,183,neutral
8,none,all,ewma,105,0.72644335,0.6887833,0.75459224,183,neutral
8,none,all,ewma,106,0.7285745,0.6893573,0.7554541,183,neutral
8,none,all,ewma,107,0.72802883,0.69105333,0.7582355,183,neutral
8,none,all,ewma,108,0.73113674,0.6961516,0.759115,183,neutral
8,none,all,ewma,109,0.72807205,0.69080657,0.7580305,183,neutral
8,none,all,ewma,110,0.7247858,0.69018644,0.7550333,183,neutral
8,none,all,ewma,111,0.7239939,0.6904354,0.7536298,182,neutral
8,none,all,ewma,112,0.72342885,0.6914985,0.75673544,182,neutral
8,none,all,ewma,113,0.7237153,0.69131756,0.7595448,182,neutral
8,none,all,ewma,114,0.7290882,0.6977508,0.7581536,182,neutral
8,none,all,ewma,115,0.73305666,0.70022464,0.7608984,181,neutral
8,none,all,ewma,116,0.7193546,0.68422824,0.74805015,181,neutral
8,none,all,ewma,117,0.72084147,0.6862491,0.750816,181,neutral
8,none,all,ewma,118,0.7239646,0.69245255,0.7511418,181,neutral
8,none,all,ewma,119,0.7265015,0.69615036,0.75334895,180,neutral
8,none,all,ewma,120,0.72965455,0.697083,0.75473815,180,neutral
8,none,all,ewma,121,0.7252274,0.6941343,0.7520201,178,neutral
8,none,all,ewma,122,0.7257992,0.69101924,0.7505875,178,neutral
8,none,all,ewma,123,0.7198931,0.6862269,0.7464842,178,neutral
8,none,all,ewma,124,0.72374004,0.68609875,0.7512288,178,neutral
8,none,all,ewma,125,0.72435045,0.6889769,0.7502258,176,neutral
8,none,all,ewma,126,0.7307241,0.69678277,0.7612625,175,neutral
8,none,all,ewma,127,0.7376353,0.7077743,0.7642042,175,neutral
8,none,all,ewma,128,0.73764807,0.70637083,0.76214004,175,neutral
8,none,all,ewma,129,0.7382393,0.7073236,0.7621309,175,neutral
8,none,all,ewma,130,0.730516,0.7008176,0.7567529,175,neutral
8,none,all,ewma,131,0.7322664,0.69854313,0.75873154,174,neutral
8,none,all,ewma,132,0.74038357,0.7087265,0.76739866,174,neutral
8,none,all,ewma,133,0.73832434,0.7071152,0.76489234,173,neutral
8,none,all,ewma,134,0.7418606,0.7089691,0.7678156,173,neutral
8,none,all,ewma,135,0.74758524,0.71770465,0.7715894,173,neutral
8,none,all,ewma,136,0.74131864,0.7093849,0.76769096,173,neutral
8,none,all,ewma,137,0.73965806,0.7075998,0.7635092,173,neutral
8,none,all,ewma,138,0.7404002,0.70797443,0.7665303,173,neutral
8,none,all,ewma,139,0.7409505,0.70670027,0.7652103,172,neutral
8,none,all,ewma,140,0.7399699,0.70712805,0.764223,171,neutral
8,none,all,ewma,141,0.73880774,0.7043834,0.7640997,171,neutral
8,none,all,ewma,142,0.73971516,0.7103322,0.7653358,171,neutral
8,none,all,ewma,143,0.73433375,0.7026668,0.76125014,171,neutral
8,none,all,ewma,144,0.73763645,0.706407,0.76368576,171,neutral
8,none,all,ewma,145,0.7386837,0.7077129,0.76414615,171,neutral
8,none,all,ewma,146,0.7381359,0.70412844,0.7627115,170,neutral
8,none,all,ewma,147,0.7368201,0.70123166,0.7624618,170,neutral
8,none,all,ewma,148,0.7369128,0.70377547,0.76238006,170,neutral
8,none,all,ewma,149,0.7395047,0.70253044,0.7659554,170,neutral
8,none,all,ewma,150,0.7408039,0.7022758,0.76756126,169,neutral
8,none,all,ewma,151,0.7380148,0.7004962,0.7647326,169,neutral
8,none,all,ewma,152,0.7319054,0.6921519,0.7612699,169,neutral
8,none,all,ewma,153,0.73460156,0.6951036,0.766982,169,neutral
8,none,all,ewma,154,0.73886603,0.70282155,0.76888436,169,neutral
8,none,all,ewma,155,0.7386851,0.7012085,0.76860183,169,neutral
8,none,all,ewma,156,0.7428554,0.7062938,0.76862776,169,neutral
8,none,all,ewma,157,0.7401829,0.70716256,0.7672472,169,neutral
8,none,all,ewma,158,0.73476046,0.7012327,0.7632311,169,neutral
8,none,all,ewma,159,0.73567307,0.7052733,0.76598865,168,neutral
8,none,all,ewma,160,0.7335852,0.7036901,0.7660261,168,neutral
8,none,all,ewma,161,0.72826654,0.6991346,0.75800544,167,neutral
8,none,all,ewma,162,0.7243957,0.6932208,0.75426584,167,neutral
8,none,all,ewma,163,0.7234114,0.69104403,0.7529435,167,neutral
8,none,all,ewma,164,0.7221227,0.69160986,0.74959046,166,neutral
8,none,all,ewma,165,0.72528493,0.6934966,0.75411004,165,neutral
8,none,all,ewma,166,0.7282617,0.6969104,0.7562953,164,neutral
8,none,all,ewma,167,0.73323685,0.703179,0.76420295,164,neutral
8,none,all,ewma,168,0.73092663,0.70130444,0.76029515,164,neutral
8,none,all,ewma,169,0.72770196,0.6974914,0.7573836,164,neutral
8,none,all,ewma,170,0.7301083,0.69969434,0.76070786,164,neutral
8,none,all,ewma,171,0.73094624,0.6998509,0.7603208,163,neutral
8,none,all,ewma,172,0.73617196,0.7076473,0.7653873,163,neutral
8,none,all,ewma,173,0.7355503,0.7082061,0.7672144,163,neutral
8,none,all,ewma,174,0.7380435,0.71041995,0.7671444,163,neutral
8,none,all,ewma,175,0.73775595,0.70828503,0.76681924,162,neutral
8,none,all,ewma,176,0.73898387,0.7079744,0.76782846,162,neutral
8,none,all,ewma,177,0.7347898,0.7049077,0.762148,162,neutral
8,none,all,ewma,178,0.7290011,0.6957387,0.75817555,162,neutral
8,none,all,ewma,179,0.7326973,0.7024333,0.76176566,162,neutral
8,none,all,ewma,180,0.7311638,0.70281297,0.76051545,162,neutral
8,none,all,ewma,181,0.72330487,0.69476414,0.7497254,162,neutral
8,none,all,ewma,182,0.7274497,0.69753045,0.7543567,162,neutral
8,none,all,ewma,183,0.7312776,0.7012072,0.76035964,162,neutral
8,none,all,ewma,184,0.7273779,0.69809407,0.7554595,162,neutral
8,none,all,ewma,185,0.7312718,0.70189226,0.7608441,160,neutral
8,none,all,ewma,186,0.7292743,0.70084906,0.7580205,160,neutral
8,none,all,ewma,187,0.7324394,0.7012407,0.76067847,160,neutral
8,none,all,ewma,188,0.73186785,0.6975311,0.7623504,160,neutral
8,none,all,ewma,189,0.72147644,0.690114,0.75400436,160,neutral
8,none,all,ewma,190,0.7210479,0.6918895,0.752296,160,neutral
8,none,all,ewma,191,0.7225645,0.692397,0.7506961,160,neutral
8,none,all,ewma,192,0.7168828,0.6839634,0.74511945,160,neutral
8,none,all,ewma,193,0.72111714,0.68646747,0.75272137,160,neutral
8,none,all,ewma,194,0.72080016,0.688339,0.75220585,160,neutral
8,none,all,ewma,195,0.7185484,0.6876132,0.7478551,160,neutral
8,none,all,ewma,196,0.71337044,0.68111855,0.7451393,160,neutral
8,none,all,ewma,197,0.6997653,0.6666222,0.7284975,160,neutral
8,none,all,ewma,198,0.7064036,0.6739348,0.73257625,160,neutral
8,none,all,ewma,199,0.7098644,0.6782075,0.73524714,159,neutral
8,none,all,ewma,200,0.71356505,0.68409216,0.7422323,159,neutral
8,none,all,ewma,201,0.7106616,0.67949176,0.7382984,159,neutral
8,none,all,ewma,202,0.71624327,0.68555135,0.7434096,159,neutral
8,none,all,ewma,203,0.71685284,0.684285,0.7477065,159,neutral
8,none,all,ewma,204,0.71490145,0.6839964,0.74195594,159,neutral
8,none,all,ewma,205,0.70806897,0.67767364,0.73529905,159,neutral
8,none,all,ewma,206,0.7108741,0.6809665,0.7375222,159,neutral
8,none,all,ewma,207,0.7183365,0.68468976,0.7440607,158,neutral
8,none,all,ewma,208,0.71947217,0.68536097,0.74540275,158,neutral
8,none,all,ewma,209,0.7191398,0.6860127,0.74546444,158,neutral
8,none,all,ewma,210,0.7211351,0.68755484,0.7486356,158,neutral
